The argument spilled into the spotlight in February and March, oddly because storms finally began hitting the state after a sunny, disappointingly dry December and January.	What did the storms do to the Delta?	1
The February and March storms caused river flow through the delta to spike.	What was happening with the storm surge?	1
From all over California, farmers, environmental lawyers, wildlife groups, cities and even the Fresno County sheriff have posted thoughts in a siege of protests to state officials about the use of this year's puny snowpack and half-empty reservoirs.	What has the government done to control the situation?	1
Since Gov. Jerry Brown declared a drought emergency in January, water leaders have been working daily on adjustments in the state's water system - each of which triggers more angst.	What is being emphasized by water leaders?	1
JERUSALEM - Professor Mohammed Dajani expected criticism when he took Palestinian students to Poland last month to visit the site of the Auschwitz concentration camp.	What happened after he took the students to Poland?	1
JERUSALEM - Professor Mohammed Dajani expected criticism when he took Palestinian students to Poland last month to visit the site of the Auschwitz concentration camp.	What did critics of the trip say?	1
JERUSALEM - Professor Mohammed Dajani expected criticism when he took Palestinian students to Poland last month to visit the site of the Auschwitz concentration camp.	What inspired Dajani to travel to Poland to visit the site of the Auschwitz concentration camp?	1
Dajani said the idea of taking students to Auschwitz took shape after he made a journey to the site three years ago on a visit sponsored by The Aladdin Project, a Paris-based organization that promotes understanding between Muslims and Jews.	What is the attitude of Palestinians towards the Holocaust?	1
'The Holocaust is not taught in Palestinian schools and universities,' Dajani said.	What is Dajani's stance on Palestine's education system?	1
JERUSALEM - Professor Mohammed Dajani expected criticism when he took Palestinian students to Poland last month to visit the site of the Auschwitz concentration camp.	What was the purpose of the trip to Poland?	1
The trip to Auschwitz was arranged as part of a reconciliation research project sponsored by the Friedrich Schiller University in Jena, Germany, which also included a visit by Israeli students to Deheishe, a Palestinian refugee camp in the West Bank.	Who funded the project?	1
Dajani said the idea of taking students to Auschwitz took shape after he made a journey to the site three years ago on a visit sponsored by The Aladdin Project, a Paris-based organization that promotes understanding between Muslims and Jews.	How difficult was it for Dajani to make a trip to Auschwitz?	1
It was the latest stop on a blitzkrieg winter tour of China for a somewhat motley but certainly merry group of American minstrels definitely not from Hollywood.	How did the group travel?	1
To save on travel expenses, the group doesn't lug around large instruments such as drums, upright basses or even cellos; local promoters in each town provide them.	What did the local promoters do?	1
Nearby, percussionist Chris Nolan briefly had steam coming out of his ears.	What did the performer say about the equipment?	1
FORT LAUDERDALE, Fla. - Researchers are looking to the sun to give hunted and overfished sharks a new ray of hope.	How are they trying to get the rays of hope?	1
Using a special solar-powered tag, marine scientists now can study a shark's movements for up to two years by way of data beamed to satellites.	How were previous methods for tracking sharks’ movements?	1
The Guy Harvey Research Institute, based in Dania Beach, Fla., is looking to use the solar tags to track certain species of the fierce fish, including tigers, makos, hammerheads, oceanic white tip and sand sharks.	What is the goal of tracking specific species of the fierce fish?	1
'They are not American sharks or Bahamian sharks or Mexican sharks.	What else is not American or Mexican?	1
Using a special solar-powered tag, marine scientists now can study a shark's movements for up to two years by way of data beamed to satellites.	How many organizations are using solar-powered tags?	1
The overall success of solar tags has yet to be proven because of their relatively limited use.	How have those tests been carried out?	1
Because most sharks don't linger near the surface - in direct sunlight - the solar-powered tags are programmed to collect data for about six months while running on conventional batteries.	What happens after six months?	1
From many corners of the United States - Los Angeles, Philadelphia, Mississippi - recent years have brought heartening news about the relentless rise in obesity among American children: Several years into a campaign to get kids to eat better and exercise more, child obesity rates have appeared to stabilize, and might reverse.	Are there any other factors that might influence the child obesity rate?	1
Among teenagers from poorer, less well-educated families, obesity has continued to rise.	How has obesity among adolescents changed over time?	1
Disparities between rich and poor in obesity rates are not new, and they are only one of many health gaps that make poor patients sicker and more likely to die prematurely than richer ones.	What could be the negative impact of obesity on public health?	1
In 2003, 86.6 percent of adolescents living with parents who had college degrees told survey-takers that they had exercised or played a sport for at least 20 minutes continuously sometime in the last seven days.	What has the percentage for past seven days been?	1
In 2003, 86.6 percent of adolescents living with parents who had college degrees told survey-takers that they had exercised or played a sport for at least 20 minutes continuously sometime in the last seven days.	What has changed in that regard?	1
But among teens with parents with high school educations or less, 82.1 percent of teens said they had engaged in even that minimal level of exercise.	What is the message for teens with less affluent homes?	1
Kids across the socioeconomic spectrum got the message that they should reduce their intake - and less advantaged kids took in fewer calories to begin with.	How much did their average calorie intake change?	1
About 200 residents and game enthusiasts gathered early Saturday in southeastern New Mexico to watch backhoes and bulldozers dig through the concrete-covered landfill in search of up to a million discarded copies of 'E.T.	How did the residents of the landfill behave after watching backhoes and bulldozers dig through the concrete	1
Most of the crowd left the landfill before the discovery, turned away by strong winds that kicked up massive clouds of dust mingled with garbage.	How many people were there when the e.t. game cartridges were found?	1
'It was pitch dark here that night, but we came with our flashlights and found dozens of games,' he said.	What did they do at the landfill?	1
They braved the darkness, coyotes and snakes of the desert landfill and had to sneak past the security guard.	What did they find when they braved the darkness, coyotes and snakes of the desert landfill?	1
ALAMOGORDO, N.M. - A documentary film production company has found buried in a New Mexico landfill hundreds of the Atari 'E.T'.	Why are they interested in the game?	1
Today, they number more than 500. And just last month, four rams and 10 ewes, nine of which were pregnant, were helicoptered into Big Arroyo Canyon, high in the mountains about 10 miles east of Lodgepole in Sequoia National Park.	What does this mean for the population?	1
'This shows that recovery is actually feasible and possible,' says Daniel Gammons, biologist at Sequoia and Kings Canyon National Parks.	What does this mean for the future of the bighorn sheep?	1
It's taken more than a decade of research to make it happen, with the California Department of Fish and Wildlife, the U.S. Forest Service, Sequoia and Kings Canyon National Parks and the U.S.	Who all contribute to the recovery effort?	1
FRESNO, Calif. - Fifteen years ago, there were just 105 Sierra Nevada bighorn sheep across their namesake mountain range.	What happened to the bighorns?	1
Teams of biologists and volunteers in 2000 began their research, and in 2007 started reintroducing the Sierra Nevada bighorn by dispersing them into herds along the Sierra's crest.	How many herds were to be re-introduced?	1
Recovery efforts date back to the 1970s when the bighorn population declined to one area - Wheeler Ridge on the northern edge of Kings Canyon.	What happened as a result of the re-population of the bighorn?	1
In an unplugged courtroom Tuesday, where television cameras and electronic devices have long been banned, justices must fit data-packed smartphones into the contours of the Fourth Amendment's guarantee against unreasonable searches and seizures.	What will the results of this case change?	1
'A modern smartphone,' Stanford Law School professor Jeffrey L. Fisher noted in a brief, 'is a portal into our most sensitive and confidential affairs.	Who is this person?	1
The Riley and Wurie cases present different scenarios, and they'll be argued back to back for an hour each on Tuesday morning.	What is the difference between the two cases?	1
Riley was pulled over by a San Diego police officer on Aug. 22, 2009, prosecutors and defense attorneys agree, but they characterize him very differently.	What did prosecutors and defense attorneys say about Riley?	1
During the meeting, Canada called a vote to apportion the dwindling halibut stocks which left EU boats a drastically reduced share -- 12.6 percent -- of the catch.	How did other countries respond?	1
EU delegates boycotted the vote, and Bonino said Tuesday EU fishermen would ignore the allotment and fish the region as before.	What did Bonino have to say about that?	1
Dividing the catch among NAFO members 'sets a dangerous precedent for the future,' she added.	What else did Bonino say about the situation?	1
The European Union's fisheries chief said Tuesday she will ask EU nations to consider fighting Canada over stocks of Greenland halibut.	What will she ask the EU?	1
She referred to a Feb. 1 meeting in Brussels, Belgium of the North Atlantic Fisheries Organization which handed out catch limits of Greenland halibut off Canada's coast.	What was the catch limit in the North Atlantic Fisheries Organization?	1
'The (EU executive) Commission has no intention of passively accepting the NAFO decision,' said Fisheries Commissioner Emma Bonino, speaking to members of the European Parliament.	What does the EU representative think about the issue?	1
Bonino disputed Canadian claims that as the nation bordering the fishing zone, it should have the lions' share of the halibut.	What does Bonino believe about what Canada says?	1
During the meeting, Canada called a vote to apportion the dwindling halibut stocks which left EU boats a drastically reduced share -- 12.6 percent -- of the catch.	How much did Canada allot to NAFO in the vote?	1
Police arrested a suspected Serb war criminal Tuesday for investigation of charges including accessory to genocide, but a judge later released the man.	What happened after the Serb war criminal was arrested?	1
Police arrested a suspected Serb war criminal Tuesday for investigation of charges including accessory to genocide, but a judge later released the man.	What is the history of the man named by the police as a suspected Serb war criminal?	1
The 44-year-old man is suspected of belonging to a group of Serbian gunmen which reportedly plundered and set fire to Muslim houses near the Bosnian village of Hadzici.	What happened to the people who were accused of plundering and setting fire to Muslim houses?	1
Police arrested a suspected Serb war criminal Tuesday for investigation of charges including accessory to genocide, but a judge later released the man.	Where was he arrested?	1
Dusan Tadic, a former policeman and karate expert, was detained in Germany last February.	What is the reason for the detention of Dusan Tadic?	1
Dusan Tadic, a former policeman and karate expert, was detained in Germany last February.	What is the next step for the German suspect?	1
Police arrested a suspected Serb war criminal Tuesday for investigation of charges including accessory to genocide, but a judge later released the man.	How many countries are involved in the investigation?	1
In 1993, Bosnian human rights activists presented the German government with a list of about 1,300 people they accused of war crimes.	How many have fled to Germany?	1
The presses were already rolling when the German publisher decided last week to scrap publication of 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945.'	Why did the German publisher decide to scrap publication of 'An Eye for an Eye'?	1
Although Sack's facts were not disputed, Germany's cultural elite decided the book was not a serious work and, worse, could be exploited by right-wing extremists to try to diminish the Nazis' murder of 6 million Jews.	What do the people in Germany think about the book?	1
German intellectuals do not dispute that some Jews committed atrocities against innocent Germans immediately after the war, but find it understandable considering the evil the Nazis unleashed.	Why do Germans feel that it is understandable considering the evil the Nazis unleashed?	1
'This is the greatest filth,' Ralph Giordano, a German Jewish writer, said of Sack's book.	What did Giordano say about the book?	1
Many were beaten and tortured to death, or died of typhus or other diseases.	How many died as a result of typhus?	1
Citing the German Federal Archives, Sack says 60,000 to 80,000 ethnic Germans died from 1945 to 1948 at internment camps Stalin set up through the Polish Communist government's Office of State Security.	What did John Sack do that justified his claim that 60,000 to 80,000 ethnic Germans died	1
The editor of the German edition, Klaus Stadler, conceded that the decision was self-censorship.	What did Klaus Stadler think about self-censorship?	1
American Allen Johnson set a world best in the 110-meter hurdles Tuesday at the Russian winter track and field championships, winning with a clocking of 13:34 seconds.	Why is it special for Johnson?	1
American Allen Johnson set a world best in the 110-meter hurdles Tuesday at the Russian winter track and field championships, winning with a clocking of 13:34 seconds.	Who was the runner up of the 110-meter hurdles?	1
American Allen Johnson set a world best in the 110-meter hurdles Tuesday at the Russian winter track and field championships, winning with a clocking of 13:34 seconds.	How does this compare to other records?	1
American Allen Johnson set a world best in the 110-meter hurdles Tuesday at the Russian winter track and field championships, winning with a clocking of 13:34 seconds.	How does this compare to previous records?	1
American Allen Johnson set a world best in the 110-meter hurdles Tuesday at the Russian winter track and field championships, winning with a clocking of 13:34 seconds.	What is his background?	1
In the meet's biggest surprise, pole vaulter Sergei Bubka finished third, behind Radion Gataullin and Maxim Tarasov.	How much does that make Sergei Bubka?	1
In the meet's biggest surprise, pole vaulter Sergei Bubka finished third, behind Radion Gataullin and Maxim Tarasov.	How did Maxim Tarasov do in the meet's biggest surprise?	1
Russian sprinter Irina Privalova, who badly wanted to set a world record in the 60-meter finals, had no serious rivals, and missed the record by 0.03 seconds.	How much of a gap does that leave between her and the world record?	1
The British and Irish governments said they achieved a breakthrough Tuesday on efforts to reach a shared vision of a Northern Ireland political settlement.	What is one of the issues that needs to be solved?	1
Mayhew was more cautious, saying at a separate press conference: 'Some important obstacles have been overcome.	What did he say after the important obstacles overcome?	1
The British and Irish governments said they achieved a breakthrough Tuesday on efforts to reach a shared vision of a Northern Ireland political settlement.	What obstacles prevented the two governments from reaching a shared vision of a Northern Ireland political settlement?	1
The British and Irish governments said they achieved a breakthrough Tuesday on efforts to reach a shared vision of a Northern Ireland political settlement.	What is the stance of the British government towards the future of the United Kingdom?	1
Protestant politicians, determined to maintain Northern Ireland's union with Britain, fear that the British-Irish document will endorse the notion of a cross-border authority of politicians and bureaucrats.	What would the British-Irish document actually involve?	1
Hours before Mayhew and Spring sat down together in Northern Ireland, Major in London went through the rare step of visiting leading members of the Ulster Unionist Party, the main pro-British bloc.	What did the Ulster Unionist Party leader say about the negotiations?	1
Yasser Arafat must carry out a pledge to reign in anti-Israel violence, Prime Minister Yitzhak Rabin said Tuesday, calling on the Palestinian leader to outlaw two groups responsible for bombing attacks.	What else did Yitzhak Rabin say?	1
He called on Arafat to ban the Hamas and Islamic Jihad groups in autonomous Gaza Strip and Jericho.	What is the Hamas and Islamic Jihad group's involvement?	1
Yasser Arafat must carry out a pledge to reign in anti-Israel violence, Prime Minister Yitzhak Rabin said Tuesday, calling on the Palestinian leader to outlaw two groups responsible for bombing attacks.	What does he expect from Arafat?	1
'We have made clear that the main obstacle in implementing what was and will be achieved in the negotiations is the terrorism,' Rabin said.	What does he believe will stop the two-state solution from being implemented?	1
Israel Radio reported that Arafat's Palestinian Authority on Tuesday discovered and destroyed a cache containing 150 kilograms (330 pounds) of explosives in a chicken coop in the Gaza Strip town of Khan Younis.	Who was in possession of the explosives?	1
Israel Radio reported that Arafat's Palestinian Authority on Tuesday discovered and destroyed a cache containing 150 kilograms (330 pounds) of explosives in a chicken coop in the Gaza Strip town of Khan Younis.	What did Israel Radio say about the discovery?	1
The last attack, in which 21 Israeli were killed on Jan. 22, prompted Israel to seal off the West Bank and Gaza Strip.	What does the Israeli public want?	1
It is seen by some as a prelude to eventual Palestinian independence from Israel.	What is the consequence of view of some Israelis that would lead to Palestinian independence from Israel?	1
President Ernesto Zedillo seems to be pushing Mexico toward greater democracy and freer elections while wielding a club to help him keep his political balance.	Will this be a panacea for all	1
On Thursday, the president ended a yearlong truce with the leftist Indian rebels in southern Chiapas state, sending thousands of troops to occupy former rebel villages.	What did the soldiers do to the rebels?	1
President Ernesto Zedillo seems to be pushing Mexico toward greater democracy and freer elections while wielding a club to help him keep his political balance.	What did Zedillo have to say about his plans for the country?	1
While the PAN landslide in Jalisco may broaden faith in electoral results, cleaner elections are likely to have little effect on the large gap between the rich and poor and the lack of a significant middle class.	How are people reacting to the change in government?	1
The government made another effort to appease critics on Tuesday when the PRI governor of Chiapas, Eduardo Robledo, resigned in hopes of ending a bitter election dispute and helping to pacify a state roiled by rebellion.	What does the exit of the governor signify?	1
But almost immediately, some regional PRI dinosaurs took advantage of Zedillo's promise to stay out of state affairs by using riots to block a federal solution of an election dispute that they feared could cost them control of Tabasco state.	What did those regional PRI dinosaurs that challenged the federal solution of an election dispute do?	1
Challenged by hard-liners in his own party and blocked in efforts to negotiate peace in Chiapas, Zedillo was accused of weakness.	What did he do to rebuff the accusations?	1
Zedillo's ruling Institutional Revolutionary Party, or PRI, peacefully accepted the worst defeat in its 66-year history in the race for governor of Jalisco state and for mayor of Guadalajara, Mexico's second-largest city.	What did people think of his administration?	1
After 12 hours and $1,000 worth of fuel, Corbin Hanson and his crew returned to port without a single fish.	How does the experience make the crew members feel?	1
The decline has prompted steep cuts in the amount fishermen are allowed to catch, and scientists say the effects are probably radiating throughout the ecosystem, starving brown pelicans, sea lions and other predators that rely on the oily, energy-rich fish for food.	What is the cause of the decrease?	1
The reason for the drop is unclear.	Why is the reason for the drop unclear?	1
Sardine populations are famously volatile, but the decline is the steepest since the collapse of the sardine fishery in the mid-20th century.	What is predicted to happen to the population of Sardines?	1
Sardine populations are famously volatile, but the decline is the steepest since the collapse of the sardine fishery in the mid-20th century.	What is causing the population to decline so much?	1
The decline has prompted steep cuts in the amount fishermen are allowed to catch, and scientists say the effects are probably radiating throughout the ecosystem, starving brown pelicans, sea lions and other predators that rely on the oily, energy-rich fish for food.	How do scientists explain the decline of the fish population?	1
'Not very well'. To blame is the biggest sardine crash in generations, which has made schools of the small, silvery fish a rarity on the West Coast.	What is the cause of the sardine crash?	1
But without a full understanding of the causes, the crash is raising alarm.	What is affecting the population?	1
Sardine populations are famously volatile, but the decline is the steepest since the collapse of the sardine fishery in the mid-20th century.	What makes them so volatile?	1
Archaeologists had suspected the existence of the unknown pharaohs from an ancient list of rulers called the Turin King List, portions of which are torn and decayed.	What did the researchers do to determine the existence of the unknown pharaohs?	1
The tomb, found last week, was heavily looted, but hieroglyphs on the chamber walls clearly identified it as belonging to a ruler named Woseribre Senebkay, the Penn team announced Wednesday in conjunction with the Egyptian government.	What does the name of the tomb mean?	1
PHILADELPHIA - University of Pennsylvania archaeologists say they have found the tomb of a previously unknown Egyptian pharaoh who ruled more than 3,600 years ago, the first discovery of what they predict could be more than a dozen tombs from a forgotten dynasty.	How did people know they had found a tomb?	1
PHILADELPHIA - University of Pennsylvania archaeologists say they have found the tomb of a previously unknown Egyptian pharaoh who ruled more than 3,600 years ago, the first discovery of what they predict could be more than a dozen tombs from a forgotten dynasty.	What did the tomb contain?	1
PHILADELPHIA - University of Pennsylvania archaeologists say they have found the tomb of a previously unknown Egyptian pharaoh who ruled more than 3,600 years ago, the first discovery of what they predict could be more than a dozen tombs from a forgotten dynasty.	When did the University of Pennsylvania announce the discovery?	1
The researchers already have begun excavating several nearby sites that appear to be from the same dynasty, at the site of the ancient city of Abydos, more than 300 miles south of Cairo, said Josef Wegner, a Penn associate professor of Egyptology.	When did the team first discover the tomb of a pharaoh?	1
The rash of discoveries began last year, when Wegner and colleagues found a 60-ton stone sarcophagus chamber that appeared to have been moved from its original site.	When did the archaeologists find the tomb of Sobekhotep?	1
It was time to adopt the toughest rationing measures they could.	What did the Willits officials decide to do?	1
It was time to adopt the toughest rationing measures they could.	What is the limit per household per day?	1
The snow and rain could still come.	How much rain is coming?	1
As the winter progresses with no break from last year's parched conditions, concern is mounting that California may be headed for a replay of the big drought of the late 1980s through the early 1990s, or even worse, 1977.	What if the situation gets worse?	1
But if monotonously sunny weather continues to curse the state, the pain of water shortages will spread, albeit unevenly.	How will the water agencies in California manage the shortages?	1
As the winter progresses with no break from last year's parched conditions, concern is mounting that California may be headed for a replay of the big drought of the late 1980s through the early 1990s, or even worse, 1977.	What crops will be grown this year if the drought does not abate?	1
The huge Imperial Irrigation District in Imperial County - one of the nation's major sources of winter lettuce and vegetables - will get its regular Colorado River deliveries this year.	What about other water users besides the Irrigation District?	1
SAN FRANCISCO - A federal appeals court became the first in the nation to rule that prospective jurors may not be excluded because of their sexual orientation, a decision that expands juror protections beyond race and gender and provides legal ammunition to challenge laws that limit gay rights.	How did the court rule on the case?	1
The sweeping, unanimous decision Tuesday by a three-judge panel of the 9th U.S.	What was the case before the panel?	1
SAN FRANCISCO - A federal appeals court became the first in the nation to rule that prospective jurors may not be excluded because of their sexual orientation, a decision that expands juror protections beyond race and gender and provides legal ammunition to challenge laws that limit gay rights.	What does the judge say about laws that target gays?	1
The ruling came in a lawsuit filed by pharmaceutical company SmithKline Beecham Corp., now GlaxoSmithKline, against Abbott Laboratories.	What was the case that got GlaxoSmithKline to file a lawsuit?	1
The case involved a decision by Abbott to raise the price of an AIDS drug, a move that infuriated the gay community.	What was the outcome of the case?	1
The ruling came in a lawsuit filed by pharmaceutical company SmithKline Beecham Corp., now GlaxoSmithKline, against Abbott Laboratories.	How did GlaxoSmithKline react to the ruling?	1
A lawyer for Abbott used a peremptory challenge during the 2011 trial to strike a man who had revealed that he had a male partner and had friends with HIV.	What did the lawyer provide for the strike?	1
They jumped off a three-page letter penned by a half-dozen of the country's most prominent plant people sent in December to 800 schools and universities, government agencies, industry associations, and growers of everything from almonds to onions.	What do experts suggest?	1
They jumped off a three-page letter penned by a half-dozen of the country's most prominent plant people sent in December to 800 schools and universities, government agencies, industry associations, and growers of everything from almonds to onions.	What is the suggested response?	1
And it's laughably elementary: What is horticulture, anyway?	What is horticulture?	1
By the book, horticulture is the art and science of growing fruits, vegetables, flowers, and ornamental plants.	What do people think of horticulture according to the book?	1
More often, in the public mind, 'it's a guy with a pickup truck and a lawn mower, a low-paying job requiring manual labor and no college degree,' said Mary H. Meyer, horticultural science professor at the University of Minnesota and, as president of the American Society for Horticultural Science, a critical force in the campaign.	What other career options does Mary H. Meyer believe horticulture can provide?	1
Clearly, horticulture - once a priority, if not an obsession, for generations of Americans - is in trouble.	How common is this problem globally?	1
This crisis is not unique to the United States, as Meyer discovered during a teaching stint in England over the summer: England, the world's horticultural powerhouse, faces the same problems.	What is England's problem?	1
Horticulturists in both countries say the crisis has been building for decades, greatly influenced by the globalization of the food and flower trades, the population shift from farm to city, and the loss of personal connection to the land.	What is the direct impact of the trades leaving many people with little personal connection to the land?	1
The discovery is the first report of honeybees becoming infected by a pollen-borne RNA virus that spread systematically through the bees and hives.	How did the researchers conclude that the honeybees became infected by the pollen-borne RNA virus?	1
Tobacco ringspot virus, a pollen-borne pathogen that causes blight in soy crops, was found during routine screening of commercial honeybees at a U.S. Department of Agriculture laboratory, where further study revealed the RNA virus was replicating inside its Apis mellifera hosts and spreading to mites that travel from bee to bee, according to the study published online Tuesday in the journal mBio.	What does the virus do?	1
The tobacco ringspot virus acts as a 'quasi-species,' replicating in a way that creates ample mutations that subvert the host's immune response.	How do the resulting mutations affect the virus?	1
'They have a high mutation rate,' said Yan Ping Chen, a bee pathologist at the USDA Agricultural Research Service laboratory in Maryland and lead author of the study.	Why do they have a high mutation rate?	1
But those colonies have been collapsing, and scientists have attributed that devastation to a deadly cocktail of pathogens, as well as pesticides and beekeeping practices that stress the insect's immune system.	How does the virus impact the bees?	1
But we do have evidence that TRSV along with other viruses that we screen on a regular basis are associated with lower rates of over-winter survival'.	What evidence is there that the virus is associated with lower rates of over-winter survival?	1
Critics say the boats do little to address the more pressing question of sewage.	Why do critics say the boats do little to address the more pressing question of sewage?	1
An Associated Press analysis in November of more than a decade's worth of Rio state government tests on waterways across the city showed fecal coliform pollution levels far above those considered safe by Brazilian or U.S. law.	What other aquatic event has happened in Rio during the past few days?	1
